date,Kitchen_Temperature (°C),Microwave_Power (W),Exhaust_Fan_Power (W),Fridge_Power (W),Juicer_Blender_Power (W),Kitchen_Total_Power (W),Outdoor_Temperature (°C),Outdoor_Humidity (%),Microwave_In_Use,Exhaust_Fan_In_Use,Fridge_In_Use,Juicer_Blender_In_Use,Kitchen_In_Use,hour,Gas_Stove_Power (W),Induction_Stove_Power (W),Gas_Stove_In_Use,Induction_Stove_In_Use,Outdoor Temperature (°C),Outdoor Humidity (%),Kitchen_Humidity (%),Kitchen Absolute Humidity,Kitchen_Energy (kWh)
2024-01-08 10:00:00,16.1,0,0,180,0,180,20,50,0,0,1,0,0,10,0,0,0,0,14.9,71.9,69.4,9.54,0.18
2024-01-08 11:00:00,17.3,0,0,180,0,180,20,50,0,0,1,0,0,11,0,0,0,0,14.7,70.5,72.3,10.65,0.18
2024-01-08 12:00:00,15.6,0,97.7,180,0,1590.4,20,50,0,1,1,0,0,12,1312.7,0,1,0,12.9,74.3,75.5,10.02,1.59
2024-01-08 13:00:00,15.9,0,98.2,180,0,2956,20,50,0,1,1,0,0,13,1260.2,1417.6,1,1,14.8,67.1,66.4,8.98,2.956
2024-01-08 14:00:00,17,0,89.1,180,0,2592.4,20,50,0,1,1,0,0,14,1028.6,1294.7,1,1,14.1,65.7,67.8,9.82,2.592
2024-01-08 15:00:00,17.3,0,0,180,0,180,20,50,0,0,1,0,0,15,0,0,0,0,14.4,67.4,68,9.99,0.18
2024-01-08 16:00:00,15.5,0,0,180,0,180,20,50,0,0,1,0,0,16,0,0,0,0,13.7,72,76.9,10.19,0.18
2024-01-08 17:00:00,14.3,0,77.5,180,593.9,851.4,20,50,0,1,1,1,0,17,0,0,0,0,11.6,68.7,70.8,8.67,0.851
2024-01-08 18:00:00,14.3,0,77.2,180,0,2760.8,20,50,0,1,1,0,0,18,1228.4,1275.2,1,1,12.7,64.4,64.9,7.99,2.761
2024-01-08 19:00:00,14.5,0,86.7,180,0,2377,20,50,0,1,1,0,1,19,972.8,1137.5,1,1,13.1,65.3,65.9,8.18,2.377
2024-01-08 20:00:00,14.5,0,74.4,180,0,2408.5,20,50,0,1,1,0,1,20,920.7,1233.4,1,1,12.9,71,68.4,8.51,2.409
2024-01-08 21:00:00,15.9,0,94.6,180,0,1704.5,20,50,0,1,1,0,1,21,0,1429.9,0,1,14.7,69.2,68.9,9.34,1.704
2024-01-08 22:00:00,12.8,0,0,180,0,180,20,50,0,0,1,0,1,22,0,0,0,0,11.3,68.9,71.8,8.05,0.18
2024-01-08 23:00:00,14.9,0,0,180,0,180,20,50,0,0,1,0,0,23,0,0,0,0,13.1,63.6,63.5,8.11,0.18
2024-01-09 00:00:00,14.2,0,0.7,180,0,180.7,20,50,0,1,1,0,0,0,0,0,0,0,13.1,74.8,76.1,9.27,0.181
2024-01-09 01:00:00,18.7,0,0,180,0,180,20,50,0,0,1,0,0,1,0,0,0,0,17.4,69.3,66.8,10.72,0.18
2024-01-09 02:00:00,14.6,0,0,180,0,180,20,50,0,0,1,0,0,2,0,0,0,0,12.8,70.5,68.8,8.6,0.18
2024-01-09 03:00:00,14.6,0,0,180,0,180,20,50,0,0,1,0,0,3,0,0,0,0,12.4,72.3,71.4,8.93,0.18
2024-01-09 04:00:00,17.3,0,0,180,0,180,20,50,0,0,1,0,0,4,0,0,0,0,14.3,65.6,67,9.85,0.18
2024-01-09 05:00:00,16.4,0,0,180,0,180,20,50,0,0,1,0,0,5,0,0,0,0,15.3,71.4,69.3,9.7,0.18
2024-01-09 06:00:00,13.5,0,78.5,180,0,1368.5,20,50,0,1,1,0,1,6,1110,0,1,0,11.8,69.5,74.1,8.67,1.369
2024-01-09 07:00:00,16,0,60.1,180,457.3,3075.6,20,50,0,1,1,1,1,7,1036.7,1341.5,1,1,13.9,67,69.4,9.44,3.076
2024-01-09 08:00:00,16.2,0,66.2,180,0,2624.2,20,50,0,1,1,0,1,8,1152.1,1225.9,1,1,14.3,69.3,74.2,10.24,2.624
2024-01-09 09:00:00,17.2,0,60.5,180,0,2712.5,20,50,0,1,1,0,1,9,1054.4,1417.6,1,1,14.2,61.6,61.7,9.02,2.712
2024-01-09 10:00:00,14.9,0,0,180,0,180,20,50,0,0,1,0,0,10,0,0,0,0,13.7,67.9,71,9.04,0.18
2024-01-09 11:00:00,16.7,0,0,180,0,180,20,50,0,0,1,0,0,11,0,0,0,0,15,69.9,70.9,10.08,0.18
2024-01-09 12:00:00,16.7,0,84.6,180,0,1522.4,20,50,0,1,1,0,0,12,1257.8,0,1,0,14.2,64.7,63.6,9.04,1.522
2024-01-09 13:00:00,17,0,97.1,180,0,2466.1,20,50,0,1,1,0,0,13,960.3,1228.7,1,1,14.4,67.5,67.9,9.83,2.466
2024-01-09 14:00:00,17,0,92.1,180,0,2581.5,20,50,0,1,1,0,0,14,1030.3,1279.1,1,1,14.2,70.9,74.1,10.75,2.581
2024-01-09 15:00:00,16.5,0,0,180,0,180,20,50,0,0,1,0,0,15,0,0,0,0,14.3,67,66.3,9.3,0.18
2024-01-09 16:00:00,15.8,0,1.6,180,0,181.6,20,50,0,1,1,0,0,16,0,0,0,0,13.3,63.9,67.4,9.05,0.182
2024-01-09 17:00:00,14.6,0,87.5,180,501.7,769.2,20,50,0,1,1,1,0,17,0,0,0,0,11.9,63.1,67.2,8.41,0.769
2024-01-09 18:00:00,16.5,0,76.6,180,0,2622.4,20,50,0,1,1,0,0,18,1040.8,1325,1,1,14.6,59.4,59.2,8.33,2.622
2024-01-09 19:00:00,15.7,0,79,180,0,2874.9,20,50,0,1,1,0,1,19,1139.6,1476.3,1,1,14.6,66,64.1,8.56,2.875
2024-01-09 20:00:00,15.4,763.9588779,46.7,180,0,3641.2,20,50,1,1,1,0,1,20,1094.1,1556.4,1,1,14.4,69.2,72.4,9.54,3.641
2024-01-09 21:00:00,17,0,67.9,180,0,1750,20,50,0,1,1,0,1,21,0,1502.1,0,1,14,68.2,67,9.66,1.75
2024-01-09 22:00:00,15.5,0,0,180,0,180,20,50,0,0,1,0,1,22,0,0,0,0,14.4,70,68.8,9.12,0.18
2024-01-09 23:00:00,15.4,0,0,180,0,180,20,50,0,0,1,0,0,23,0,0,0,0,13.4,70.6,70.1,9.21,0.18
2024-01-10 00:00:00,14.5,0,0,180,0,180,20,50,0,0,1,0,0,0,0,0,0,0,13.1,72.9,77.1,9.56,0.18
2024-01-10 01:00:00,16.2,0,0,180,0,180,20,50,0,0,1,0,0,1,0,0,0,0,13.3,73.1,73.1,10.07,0.18
2024-01-10 02:00:00,15.6,0,0,180,0,180,20,50,0,0,1,0,0,2,0,0,0,0,12.9,60.6,63.8,8.47,0.18
2024-01-10 03:00:00,16.8,0,0,180,0,180,20,50,0,0,1,0,0,3,0,0,0,0,15.7,73.4,77.7,11.11,0.18
2024-01-10 04:00:00,16.2,0,0,180,0,180,20,50,0,0,1,0,0,4,0,0,0,0,13.4,70.3,71.8,9.89,0.18
2024-01-10 05:00:00,16.9,0,0,180,0,180,20,50,0,0,1,0,0,5,0,0,0,0,14.6,68,66.3,9.55,0.18
2024-01-10 06:00:00,15.1,0,43.7,180,0,1299.9,20,50,0,1,1,0,1,6,1076.2,0,1,0,12.9,66.3,70.1,9.04,1.3
2024-01-10 07:00:00,17.9,0,65.5,180,514.7,3116.8,20,50,0,1,1,1,1,7,1103.6,1253,1,1,14.9,63.8,68.1,10.36,3.117
2024-01-10 08:00:00,14.4,0,47.2,180,0,2710.8,20,50,0,1,1,0,1,8,1142.1,1341.5,1,1,13.3,61.7,61.8,7.63,2.711
2024-01-10 09:00:00,16.5,0,54.7,180,0,1488.4,20,50,0,1,1,0,1,9,0,1253.7,0,1,13.9,76,78,10.97,1.488
2024-01-10 10:00:00,16.7,0,0,180,0,180,20,50,0,0,1,0,0,10,0,0,0,0,14.2,59.4,61.7,8.79,0.18
2024-01-10 11:00:00,16.9,0,0,180,0,180,20,50,0,0,1,0,0,11,0,0,0,0,15.7,65.8,67.4,9.68,0.18
2024-01-10 12:00:00,14.8,0,88.7,180,0,1528,20,50,0,1,1,0,0,12,1259.3,0,1,0,12.5,63.7,60.8,7.71,1.528
2024-01-10 13:00:00,14.6,0,98.7,180,0,2961.1,20,50,0,1,1,0,0,13,1218.6,1463.8,1,1,13.1,67.4,71.1,8.89,2.961
2024-01-10 14:00:00,15.3,0,97.9,180,0,2532,20,50,0,1,1,0,0,14,1030.8,1223.3,1,1,14,69.7,72.1,9.4,2.532
2024-01-10 15:00:00,13.5,0,0,180,0,180,20,50,0,0,1,0,0,15,0,0,0,0,12.1,65,68.9,8.03,0.18
2024-01-10 16:00:00,19.4,0,0,180,0,180,20,50,0,0,1,0,0,16,0,0,0,0,16.6,65.1,63.5,10.58,0.18
2024-01-10 17:00:00,17.1,0,86,180,484.4,750.4,20,50,0,1,1,1,0,17,0,0,0,0,15.4,62.6,60.8,8.87,0.75
2024-01-10 18:00:00,16,0,78.4,180,0,2746.3,20,50,0,1,1,0,0,18,1118.1,1369.8,1,1,13.4,61.5,58.8,7.99,2.746
2024-01-10 19:00:00,17.9,0,88.2,180,0,2698.4,20,50,0,1,1,0,1,19,1265.3,1164.9,1,1,16.1,66.6,69.2,10.58,2.698
2024-01-10 20:00:00,15.6,0,96.8,180,0,2690.4,20,50,0,1,1,0,1,20,1043.6,1370,1,1,13.8,71.2,70.1,9.34,2.69
2024-01-10 21:00:00,19.9,0,0,180,0,180,20,50,0,0,1,0,1,21,0,0,0,0,17.6,75,73.9,12.67,0.18
2024-01-10 22:00:00,16.2,0,0.4,180,0,180.4,20,50,0,1,1,0,1,22,0,0,0,0,13.3,68.6,73.3,10.1,0.18
2024-01-10 23:00:00,17.1,0,0,180,0,180,20,50,0,0,1,0,0,23,0,0,0,0,14.1,74.1,76.8,11.17,0.18
2024-01-11 00:00:00,16.1,0,0,180,0,180,20,50,0,0,1,0,0,0,0,0,0,0,13.3,66.7,69,9.48,0.18
2024-01-11 01:00:00,15.1,0,0,180,0,180,20,50,0,0,1,0,0,1,0,0,0,0,12.5,63.8,67.7,8.73,0.18
2024-01-11 02:00:00,14.8,0,0,180,0,180,20,50,0,0,1,0,0,2,0,0,0,0,13.3,60.9,58.5,7.4,0.18
2024-01-11 03:00:00,14.4,0,0,180,0,180,20,50,0,0,1,0,0,3,0,0,0,0,13.2,65.6,70.1,8.67,0.18
2024-01-11 04:00:00,18.3,0,0,180,0,180,20,50,0,0,1,0,0,4,0,0,0,0,15.4,63.6,61.3,9.59,0.18
2024-01-11 05:00:00,14.4,0,0,180,0,180,20,50,0,0,1,0,0,5,0,0,0,0,13.2,70.8,68.5,8.46,0.18
2024-01-11 06:00:00,18.8,0,40.4,180,0,1367.1,20,50,0,1,1,0,1,6,1146.7,0,1,0,15.9,75.2,79.8,12.85,1.367
2024-01-11 07:00:00,18.1,885.1186121,59.8,180,461.3,2707.5,20,50,1,1,1,1,1,7,1121.3,0,1,0,15.4,62.8,65.8,10.16,2.708
2024-01-11 08:00:00,17.8,0,81,180,0,2759.6,20,50,0,1,1,0,1,8,998.6,1500,1,1,14.9,66.1,66,9.99,2.76
2024-01-11 09:00:00,18.2,668.3402571,63.7,180,0,3543.5,20,50,1,1,1,0,1,9,1157.7,1473.8,1,1,15.9,69.2,67.2,10.44,3.544
2024-01-11 10:00:00,14.4,0,0,180,0,180,20,50,0,0,1,0,0,10,0,0,0,0,11.6,70.3,72.9,8.98,0.18
2024-01-11 11:00:00,15.7,0,0,180,0,180,20,50,0,0,1,0,0,11,0,0,0,0,13.1,63.1,61.1,8.16,0.18
2024-01-11 12:00:00,16.1,0,96.7,180,0,1351.3,20,50,0,1,1,0,0,12,1074.6,0,1,0,13.5,74.6,77.9,10.64,1.351
2024-01-11 13:00:00,13.9,0,98.2,180,0,2718.5,20,50,0,1,1,0,0,13,1183.8,1256.5,1,1,11.3,63.2,66.5,7.96,2.719
2024-01-11 14:00:00,17.2,0,76.6,180,0,2591.4,20,50,0,1,1,0,0,14,1045.4,1289.4,1,1,15.3,69.8,74.7,10.91,2.591
2024-01-11 15:00:00,15.5,0,0,180,0,180,20,50,0,0,1,0,0,15,0,0,0,0,13.3,57.7,61.6,8.17,0.18
2024-01-11 16:00:00,11.4,0,0,180,0,180,20,50,0,0,1,0,0,16,0,0,0,0,10.3,68,68.3,7.01,0.18
2024-01-11 17:00:00,16.9,0,86.5,180,615.1,881.6,20,50,0,1,1,1,0,17,0,0,0,0,14.3,75.7,79.1,11.36,0.882
2024-01-11 18:00:00,17,0,84.9,180,0,2435.2,20,50,0,1,1,0,0,18,1009.5,1160.8,1,1,15.6,69.2,71,10.28,2.435
2024-01-11 19:00:00,14.3,0,90,180,0,2855.9,20,50,0,1,1,0,1,19,1233.5,1352.4,1,1,12.3,65.7,67,8.21,2.856
2024-01-11 20:00:00,15.4,685.7468024,51,180,0,3576.5,20,50,1,1,1,0,1,20,1112.2,1547.6,1,1,12.9,64.2,69,9.03,3.577
2024-01-11 21:00:00,16.2,0,87.1,180,0,1461.6,20,50,0,1,1,0,1,21,0,1194.5,0,1,14.9,63.4,64.2,8.88,1.462
2024-01-11 22:00:00,16.4,0,0.5,180,0,180.5,20,50,0,1,1,0,1,22,0,0,0,0,13.8,60.5,65.1,9.08,0.18
2024-01-11 23:00:00,14.2,0,0,180,0,180,20,50,0,0,1,0,0,23,0,0,0,0,12.8,70.8,69.6,8.49,0.18
2024-01-12 00:00:00,14.1,0,0,180,0,180,20,50,0,0,1,0,0,0,0,0,0,0,12.2,68.8,71.8,8.69,0.18
2024-01-12 01:00:00,17.4,0,1,180,0,181,20,50,0,1,1,0,0,1,0,0,0,0,14.6,68.4,67.6,10.03,0.181
2024-01-12 02:00:00,15.8,0,0,180,0,180,20,50,0,0,1,0,0,2,0,0,0,0,12.9,71.9,76,10.25,0.18
2024-01-12 03:00:00,15.7,0,0,180,0,180,20,50,0,0,1,0,0,3,0,0,0,0,13.5,66.2,68.8,9.22,0.18
2024-01-12 04:00:00,16.6,0,0,180,0,180,20,50,0,0,1,0,0,4,0,0,0,0,15.2,65.4,69.6,9.85,0.18
2024-01-12 05:00:00,14.5,0,0,180,0,180,20,50,0,0,1,0,0,5,0,0,0,0,13.4,67.4,70.3,8.74,0.18
2024-01-12 06:00:00,15.3,0,52.8,180,0,1270.2,20,50,0,1,1,0,1,6,1037.4,0,1,0,13.4,65.5,63.5,8.27,1.27
2024-01-12 07:00:00,13.1,0,83.2,180,477.6,3177.5,20,50,0,1,1,1,1,7,1104.4,1332.3,1,1,12.1,63,64.6,7.39,3.178
2024-01-12 08:00:00,14.7,0,65.5,180,0,2667,20,50,0,1,1,0,1,8,1125.9,1295.6,1,1,13.5,66.9,71.1,8.97,2.667
2024-01-12 09:00:00,17.7,0,46,180,0,2850.7,20,50,0,1,1,0,1,9,1217.2,1407.5,1,1,14.7,67.9,69.8,10.51,2.851
2024-01-12 10:00:00,15.8,0,0,180,0,180,20,50,0,0,1,0,0,10,0,0,0,0,14,70.7,73.4,9.86,0.18
2024-01-12 11:00:00,16.3,0,0,180,0,180,20,50,0,0,1,0,0,11,0,0,0,0,13.7,74.7,76.3,10.57,0.18
2024-01-12 12:00:00,15.4,0,87.9,180,0,1458.8,20,50,0,1,1,0,0,12,1190.9,0,1,0,12.7,69.7,68.7,9.01,1.459
2024-01-12 13:00:00,15.9,0,90.9,180,0,1617.1,20,50,0,1,1,0,0,13,0,1346.2,0,1,14.2,67,64.9,8.78,1.617
2024-01-12 14:00:00,15.7,0,98.6,180,0,2730.2,20,50,0,1,1,0,0,14,1174,1277.6,1,1,14.1,68,65.7,8.76,2.73
2024-01-12 15:00:00,17.1,0,0,180,0,180,20,50,0,0,1,0,0,15,0,0,0,0,15.1,64,63.8,9.31,0.18
2024-01-12 16:00:00,15.3,0,0,180,0,180,20,50,0,0,1,0,0,16,0,0,0,0,13,63.9,65.8,8.6,0.18
2024-01-12 17:00:00,14,0,90.1,180,564,834.1,20,50,0,1,1,1,0,17,0,0,0,0,12.8,71.5,69.1,8.34,0.834
2024-01-12 18:00:00,17.7,0,98.1,180,0,1352.8,20,50,0,1,1,0,0,18,1074.7,0,1,0,14.8,66.8,70.3,10.61,1.353
2024-01-12 19:00:00,16.5,0,76,180,0,3018.5,20,50,0,1,1,0,1,19,1272.7,1489.8,1,1,13.7,62.1,59.8,8.38,3.018
2024-01-12 20:00:00,15.7,0,62.7,180,0,2649.7,20,50,0,1,1,0,1,20,950.8,1456.2,1,1,13.5,61.7,61.1,8.16,2.65
2024-01-12 21:00:00,19.6,0,78.2,180,0,1814.5,20,50,0,1,1,0,1,21,0,1556.3,0,1,18.2,70,69.9,11.78,1.815
2024-01-12 22:00:00,14.5,0,0,180,0,180,20,50,0,0,1,0,1,22,0,0,0,0,13.2,71.2,70,8.73,0.18
2024-01-12 23:00:00,18.5,0,0,180,0,180,20,50,0,0,1,0,0,23,0,0,0,0,16.1,76,76.8,12.15,0.18
2024-01-13 00:00:00,16.6,0,0,180,0,180,20,50,0,0,1,0,0,0,0,0,0,0,13.7,64.7,68.2,9.65,0.18
2024-01-13 01:00:00,17.1,0,1,180,0,181,20,50,0,1,1,0,0,1,0,0,0,0,15.2,63.8,67.1,9.73,0.181
2024-01-13 02:00:00,17.5,0,0,180,0,180,20,50,0,0,1,0,0,2,0,0,0,0,14.6,66.3,67.8,10.09,0.18
2024-01-13 03:00:00,16.7,0,0,180,0,180,20,50,0,0,1,0,0,3,0,0,0,0,15.2,70.8,69.3,9.84,0.18
2024-01-13 04:00:00,17.6,0,0,180,0,180,20,50,0,0,1,0,0,4,0,0,0,0,14.8,60.3,60.7,9.1,0.18
2024-01-13 05:00:00,14.5,0,0,180,0,180,20,50,0,0,1,0,0,5,0,0,0,0,12.4,69.2,71.1,8.86,0.18
2024-01-13 06:00:00,14.5,726.9226787,58.6,180,0,2240.4,20,50,1,1,1,0,1,6,1274.9,0,1,0,12.2,66.2,65.1,8.08,2.24
2024-01-13 07:00:00,17.6,0,87.4,180,528.8,3490.4,20,50,0,1,1,1,1,7,1286.1,1408.1,1,1,14.8,69.3,69.3,10.4,3.49
2024-01-13 08:00:00,17.1,0,49.5,180,0,2792.3,20,50,0,1,1,0,1,8,1133.9,1428.9,1,1,15.2,70.6,75.1,10.95,2.792
2024-01-13 09:00:00,14.1,0,60.2,180,0,2741.4,20,50,0,1,1,0,1,9,1254.4,1246.8,1,1,12.3,65,66.6,8.06,2.741
2024-01-13 10:00:00,14.2,0,0,180,0,180,20,50,0,0,1,0,1,10,0,0,0,0,12.9,72.5,73.3,8.95,0.18
2024-01-13 11:00:00,17.9,0,0,180,0,180,20,50,0,0,1,0,1,11,0,0,0,0,15.8,65.8,65.5,10.01,0.18
2024-01-13 12:00:00,15.9,0,99.7,180,0,1411.1,20,50,0,1,1,0,1,12,1131.4,0,1,0,14,72.5,76.2,10.33,1.411
2024-01-13 13:00:00,16.7,0,86.1,180,0,2578.7,20,50,0,1,1,0,1,13,1136.3,1176.3,1,1,15.2,65.8,66.2,9.41,2.579
2024-01-13 14:00:00,15.1,0,75.1,180,0,2534.4,20,50,0,1,1,0,1,14,1029.1,1250.2,1,1,13.9,71.2,71.6,9.21,2.534
2024-01-13 15:00:00,19.6,0,0,180,0,180,20,50,0,0,1,0,1,15,0,0,0,0,18.1,64,67.7,11.42,0.18
2024-01-13 16:00:00,15.3,0,0,180,0,180,20,50,0,0,1,0,1,16,0,0,0,0,13.6,69.1,68.7,8.94,0.18
2024-01-13 17:00:00,16.6,0,96.3,180,614.7,891,20,50,0,1,1,1,1,17,0,0,0,0,13.9,68.4,72,10.19,0.891
2024-01-13 18:00:00,17.2,0,84,180,0,2570.9,20,50,0,1,1,0,1,18,1047.7,1259.2,1,1,14.6,66.5,65,9.54,2.571
2024-01-13 19:00:00,19.1,0,85.6,180,0,2464.5,20,50,0,1,1,0,1,19,1065.9,1133,1,1,16.2,69,72.1,11.79,2.465
2024-01-13 20:00:00,18.1,0,62.8,180,0,2497.7,20,50,0,1,1,0,1,20,962.7,1292.2,1,1,16,66.1,67.3,10.37,2.498
2024-01-13 21:00:00,16,741.6244685,69.4,180,0,2266.4,20,50,1,1,1,0,1,21,0,1275.4,0,1,14.7,64.1,61.6,8.38,2.266
2024-01-13 22:00:00,14.8,0,0,180,0,180,20,50,0,0,1,0,1,22,0,0,0,0,13.4,67.6,72,9.12,0.18
2024-01-13 23:00:00,16.3,0,0,180,0,180,20,50,0,0,1,0,0,23,0,0,0,0,14,60.4,65.3,9.05,0.18
2024-01-14 00:00:00,15.6,0,0,180,0,180,20,50,0,0,1,0,0,0,0,0,0,0,13.5,65.3,70,9.31,0.18
2024-01-14 01:00:00,18.3,0,0,180,0,180,20,50,0,0,1,0,0,1,0,0,0,0,15.4,72,76.2,11.9,0.18
2024-01-14 02:00:00,15.5,0,0,180,0,180,20,50,0,0,1,0,0,2,0,0,0,0,12.8,73.8,75.9,10.02,0.18
2024-01-14 03:00:00,17.3,0,0,180,0,180,20,50,0,0,1,0,0,3,0,0,0,0,14.6,62.6,62.3,9.15,0.18
2024-01-14 04:00:00,17.3,0,0,180,0,180,20,50,0,0,1,0,0,4,0,0,0,0,14.9,59.7,58.4,8.59,0.18
2024-01-14 05:00:00,17.2,0,0,180,0,180,20,50,0,0,1,0,0,5,0,0,0,0,15.4,69.6,67,9.82,0.18
2024-01-14 06:00:00,16.6,0,68.2,180,0,1446.3,20,50,0,1,1,0,1,6,1198.1,0,1,0,14.1,65.4,69,9.74,1.446
2024-01-14 07:00:00,17.6,0,74.8,180,502.9,2043.9,20,50,0,1,1,1,1,7,1286.2,0,1,0,15.4,70.9,74,11.11,2.044
2024-01-14 08:00:00,17.3,0,78.1,180,0,1820.5,20,50,0,1,1,0,1,8,0,1562.4,0,1,16.2,72.8,74.9,11.06,1.821
2024-01-14 09:00:00,17.3,0,56.2,180,0,2442.7,20,50,0,1,1,0,1,9,1020.3,1186.2,1,1,15.5,72,70.2,10.36,2.443
2024-01-14 10:00:00,16,0,0,180,0,180,20,50,0,0,1,0,1,10,0,0,0,0,13.6,71.8,69.2,9.45,0.18
2024-01-14 11:00:00,16.5,0,0,180,0,180,20,50,0,0,1,0,1,11,0,0,0,0,15.1,77.9,82.8,11.64,0.18
2024-01-14 12:00:00,14.9,0,97.5,180,0,1352.2,20,50,0,1,1,0,1,12,1074.7,0,1,0,13.6,65.8,67.5,8.61,1.352
2024-01-14 13:00:00,17.3,0,84.4,180,0,2641.9,20,50,0,1,1,0,1,13,1028.2,1349.3,1,1,14.4,70,68.9,10.13,2.642
2024-01-14 14:00:00,16.5,0,88.6,180,0,2597.2,20,50,0,1,1,0,1,14,1104.3,1224.3,1,1,14.5,63.7,65.4,9.2,2.597
2024-01-14 15:00:00,13.4,0,0,180,0,180,20,50,0,0,1,0,1,15,0,0,0,0,12,62.4,67.4,7.82,0.18
2024-01-14 16:00:00,15.8,0,0,180,0,180,20,50,0,0,1,0,1,16,0,0,0,0,13,74.1,75.8,10.18,0.18
2024-01-14 17:00:00,16.6,0,94.3,180,525.8,800.1,20,50,0,1,1,1,1,17,0,0,0,0,13.8,63.6,64.4,9.11,0.8
2024-01-14 18:00:00,17.9,0,87.6,180,0,2805.7,20,50,0,1,1,0,1,18,1131.2,1406.9,1,1,15.9,62.8,67.6,10.34,2.806
2024-01-14 19:00:00,14.6,0,82,180,0,2563.9,20,50,0,1,1,0,1,19,1015.9,1286,1,1,12.5,66.8,70.1,8.76,2.564
2024-01-14 20:00:00,13.8,965.9801811,86.7,180,0,3829.1,20,50,1,1,1,0,1,20,1241.6,1354.8,1,1,12.3,63.5,62,7.4,3.829
2024-01-14 21:00:00,14.8,1457.431119,60.2,180,0,2860.6,20,50,1,1,1,0,1,21,0,1163,0,1,13.1,73.8,71.1,9,2.861
2024-01-14 22:00:00,15,0,0,180,0,180,20,50,0,0,1,0,1,22,0,0,0,0,13.9,63.5,65.8,8.45,0.18
2024-01-14 23:00:00,17.9,0,0,180,0,180,20,50,0,0,1,0,0,23,0,0,0,0,15,74.3,72.4,11.04,0.18
2024-01-15 00:00:00,16.3,0,0,180,0,180,20,50,0,0,1,0,0,0,0,0,0,0,13.6,71.2,71.7,9.95,0.18
2024-01-15 01:00:00,14,0,1.3,180,0,181.3,20,50,0,1,1,0,0,1,0,0,0,0,12.9,74.4,77.1,9.3,0.181
2024-01-15 02:00:00,16.1,0,0,180,0,180,20,50,0,0,1,0,0,2,0,0,0,0,14.1,71.4,69,9.47,0.18
2024-01-15 03:00:00,13.1,0,0,180,0,180,20,50,0,0,1,0,0,3,0,0,0,0,12,69,66.9,7.61,0.18
2024-01-15 04:00:00,17.8,0,0,180,0,180,20,50,0,0,1,0,0,4,0,0,0,0,14.9,62.7,64.4,9.78,0.18
2024-01-15 05:00:00,18.4,0,0,180,0,180,20,50,0,0,1,0,0,5,0,0,0,0,15.4,71,75.7,11.87,0.18
2024-01-15 06:00:00,15.6,0,59.4,180,0,1247.4,20,50,0,1,1,0,1,6,1008,0,1,0,13.3,67,66.5,8.86,1.247
2024-01-15 07:00:00,13.5,0,66.7,180,502.9,3234,20,50,0,1,1,1,1,7,1061.2,1423.2,1,1,12.3,73,71.9,8.4,3.234
2024-01-15 08:00:00,17.4,0,44.9,180,0,2643.5,20,50,0,1,1,0,1,8,997.2,1421.4,1,1,14.5,74.9,74.6,11.09,2.644
2024-01-15 09:00:00,18.6,0,71,180,0,2741.9,20,50,0,1,1,0,1,9,1001.9,1489,1,1,15.8,71.3,76,12.07,2.742
2024-01-15 10:00:00,17,0,0,180,0,180,20,50,0,0,1,0,0,10,0,0,0,0,15.3,68.7,73.3,10.57,0.18
2024-01-15 11:00:00,14.8,0,0,180,0,180,20,50,0,0,1,0,0,11,0,0,0,0,12.5,72.5,74.8,9.48,0.18
2024-01-15 12:00:00,15.3,0,87.9,180,0,1550.4,20,50,0,1,1,0,0,12,1282.5,0,1,0,13.3,67,65.3,8.55,1.55
2024-01-15 13:00:00,18.7,0,74.3,180,0,2464.1,20,50,0,1,1,0,0,13,1017.1,1192.7,1,1,17.6,65.6,68.6,10.97,2.464
2024-01-15 14:00:00,17.6,0,94.6,180,0,3019.6,20,50,0,1,1,0,0,14,1196,1549,1,1,14.7,76.9,81.6,12.23,3.02
2024-01-15 15:00:00,13.5,0,0,180,0,180,20,50,0,0,1,0,0,15,0,0,0,0,11.4,70,68.8,8.02,0.18
2024-01-15 16:00:00,13.8,0,0,180,0,180,20,50,0,0,1,0,0,16,0,0,0,0,12.4,83.6,80.7,9.62,0.18
2024-01-15 17:00:00,17,0,82.1,180,484.4,746.5,20,50,0,1,1,1,0,17,0,0,0,0,14.5,62.4,62.7,9.07,0.747
2024-01-15 18:00:00,16.4,0,97.1,180,0,2730.7,20,50,0,1,1,0,0,18,982.2,1471.4,1,1,15.4,74.2,72.7,10.14,2.731
2024-01-15 19:00:00,16.5,0,73.1,180,0,1666.7,20,50,0,1,1,0,1,19,0,1413.6,0,1,14.4,62,62.9,8.86,1.667
2024-01-15 20:00:00,16.4,0,41.3,180,0,2456.4,20,50,0,1,1,0,1,20,953.7,1281.4,1,1,13.6,67.2,65.7,9.17,2.456
2024-01-15 21:00:00,16.6,0,73.7,180,0,1478.8,20,50,0,1,1,0,1,21,0,1225.1,0,1,14.8,66.6,63.9,9.04,1.479
2024-01-15 22:00:00,17,0,0,180,0,180,20,50,0,0,1,0,1,22,0,0,0,0,14.3,66.7,71.6,10.34,0.18
2024-01-15 23:00:00,16.9,0,0,180,0,180,20,50,0,0,1,0,0,23,0,0,0,0,14,69.2,66.3,9.52,0.18
2024-01-16 00:00:00,14.6,0,0,180,0,180,20,50,0,0,1,0,0,0,0,0,0,0,12.2,68.3,70.9,8.87,0.18
