Datetime,LivingRoom_Energy_kWh,Bathroom1_Energy_kWh,Bathroom2_Energy_kWh,Bedroom1_Energy_kWh,Bedroom2_Energy_kWh,Kitchen_Energy_kWh,Total_Energy_kWh
2024-01-17 03:00:00,0,0,0,0,0,0.18,0.18
2024-01-17 04:00:00,0,0.103,0,0.021,0.023,0.18,0.327
2024-01-17 05:00:00,0,1.588,1.571,0.047,0.059,0.18,3.445
2024-01-17 06:00:00,1.259,0.056,0.092,0.046,0.045,2.004,3.502
2024-01-17 07:00:00,1.328,0.086,1.121,0.044,0.042,3.583,6.204
2024-01-17 08:00:00,1.224,0.039,0.654,0.038,0.056,2.512,4.523
2024-01-17 09:00:00,1.184,0,0.098,0.037,0.059,2.816,4.194
2024-01-17 10:00:00,0,0.524,0,0,0,0.18,0.704
2024-01-17 11:00:00,0,0,0.565,0,0,0.18,0.745
2024-01-17 12:00:00,0,0,0,0,0,1.324,1.324
2024-01-17 13:00:00,0,0,0,0,0,2.783,2.783
2024-01-17 14:00:00,0,0,0,0,0,2.975,2.975
2024-01-17 15:00:00,0,0,0,0,0,0.18,0.18
2024-01-17 16:00:00,0,0,0,0,0,0.18,0.18
2024-01-17 17:00:00,0,0,0,0,0,0.794,0.794
2024-01-17 18:00:00,1.324,0.096,0,0,0,2.591,4.011
2024-01-17 19:00:00,1.521,0.094,0.038,0.209,0.315,2.673,4.85
2024-01-17 20:00:00,1.233,0.931,1.537,0.226,0.245,3.695,7.867
2024-01-17 21:00:00,1.598,0.1,1.706,0.289,0.331,1.407,5.431
2024-01-17 22:00:00,1.247,0.133,0.189,0.322,0.219,0.18,2.29
2024-01-17 23:00:00,0,0,0,0.288,0.271,0.18,0.739
2024-01-18 00:00:00,0,0,0,0,0,0.18,0.18
2024-01-18 01:00:00,0,0,0,0.026,0,0.18,0.206
2024-01-18 02:00:00,0,0,0,0,0,0.18,0.18
2024-01-18 03:00:00,0,0,0,0,0,0.18,0.18
2024-01-18 04:00:00,0,0.064,0,0.032,0.045,0.18,0.321
2024-01-18 05:00:00,0,1.558,1.225,0.048,0.059,0.18,3.07
2024-01-18 06:00:00,1.437,0.091,0.085,0.038,0.057,1.396,3.104
2024-01-18 07:00:00,1.443,0.122,0.115,0.055,0.041,1.897,3.673
2024-01-18 08:00:00,1.091,0,0.038,0.035,0.06,2.683,3.907
2024-01-18 09:00:00,1.333,0.067,1.084,0.045,0.048,2.6,5.177
2024-01-18 10:00:00,0,0,0,0,0,0.18,0.18
2024-01-18 11:00:00,0,0,0,0,0,0.18,0.18
2024-01-18 12:00:00,0,0,0,0,0,1.43,1.43
2024-01-18 13:00:00,0,0,0,0,0,2.45,2.45
2024-01-18 14:00:00,0,0,0,0,0,2.798,2.798
2024-01-18 15:00:00,0,0,0,0,0,0.18,0.18
2024-01-18 16:00:00,0,0,0,0,0,0.18,0.18
2024-01-18 17:00:00,0,0,0,0,0,0.788,0.788
2024-01-18 18:00:00,1.356,0.082,0,0,0,2.918,4.356
2024-01-18 19:00:00,1.43,0,0.093,0.309,0.29,2.867,4.989
2024-01-18 20:00:00,1.209,1.873,1.724,0.243,0.294,1.149,6.492
2024-01-18 21:00:00,1.358,1.246,0.098,0.231,0.278,2.509,5.72
2024-01-18 22:00:00,1.486,1.529,0.113,0.303,0.253,0.18,3.864
2024-01-18 23:00:00,0,0,0,0.179,0.205,0.18,0.564
2024-01-19 00:00:00,0,0,0,0,0,0.18,0.18
2024-01-19 01:00:00,0,0,0,0,0.032,0.18,0.212
2024-01-19 02:00:00,0,0,0,0,0,0.18,0.18
2024-01-19 03:00:00,0,0,0,0,0,0.18,0.18
2024-01-19 04:00:00,0,0.081,0,0.034,0.029,0.18,0.324
2024-01-19 05:00:00,0,0.985,1.225,0.038,0.038,0.18,2.466
2024-01-19 06:00:00,1.436,0.112,0.067,0.037,0.042,1.199,2.893
2024-01-19 07:00:00,1.257,0.124,0.079,0.048,0.049,3.273,4.83
2024-01-19 08:00:00,1.394,1.188,1.453,0.039,0.051,2.7,6.825
2024-01-19 09:00:00,1.354,1.437,0,0.052,0.051,2.83,5.724
2024-01-19 10:00:00,0,0,0,0,0,0.18,0.18
2024-01-19 11:00:00,0,0,0,0,0,0.18,0.18
2024-01-19 12:00:00,0,0,0,0,0,1.443,1.443
2024-01-19 13:00:00,0,0,0,0,0,1.682,1.682
2024-01-19 14:00:00,0,0,0,0,0,2.671,2.671
2024-01-19 15:00:00,0,0,0,0,0,0.18,0.18
2024-01-19 16:00:00,0,0,0,0,0,0.18,0.18
2024-01-19 17:00:00,0,0,0,0,0,0.782,0.782
2024-01-19 18:00:00,1.433,0.086,0,0,0,2.399,3.918
2024-01-19 19:00:00,1.639,0.13,0.116,0.223,0.223,2.902,5.233
2024-01-19 20:00:00,1.355,1.85,1.415,0.295,0.205,3.715,8.835
2024-01-19 21:00:00,1.591,0.077,0.108,0.246,0.302,1.43,3.754
2024-01-19 22:00:00,1.255,0.95,0.09,0.31,0.261,0.18,3.046
2024-01-19 23:00:00,0,0,0,0.255,0.153,0.18,0.588
2024-01-20 00:00:00,0,0,0,0,0,0.18,0.18
2024-01-20 01:00:00,0,0,0,0.028,0,0.18,0.208
2024-01-20 02:00:00,0,0,0,0,0,0.18,0.18
2024-01-20 03:00:00,0,0,0,0,0,0.18,0.18
2024-01-20 04:00:00,0,0.107,0,0.04,0.034,0.18,0.361
2024-01-20 05:00:00,0,1.744,0.976,0.044,0.038,0.18,2.982
2024-01-20 06:00:00,1.18,0.087,0.077,0.057,0.053,1.323,2.777
2024-01-20 07:00:00,1.226,0.06,0.114,0.047,0.058,3.255,4.76
2024-01-20 08:00:00,1.034,1.238,1.808,0.047,0.05,2.626,6.803
2024-01-20 09:00:00,1.171,0.733,0,0.049,0.058,2.697,4.708
2024-01-20 10:00:00,0.054,0,0,0,0,0.18,0.234
2024-01-20 11:00:00,0.054,0.199,0.026,0,0,0.181,0.46
2024-01-20 12:00:00,0.065,0.619,0,0,0,1.512,2.196
2024-01-20 13:00:00,0.041,0,0,0,0.038,2.631,2.71
2024-01-20 14:00:00,0.042,0,0,0,0,2.754,2.796
2024-01-20 15:00:00,0.054,0.15,0.022,0,0,0.18,0.406
2024-01-20 16:00:00,0.073,0,0.216,0,0,0.18,0.469
2024-01-20 17:00:00,0.072,0,0,0.036,0,0.857,0.965
2024-01-20 18:00:00,1.58,0,0.126,0.188,0.277,3.35,5.521
2024-01-20 19:00:00,1.524,0.11,0.024,0.196,0.304,2.435,4.593
2024-01-20 20:00:00,1.291,1.636,0.942,0.258,0.308,2.613,7.048
2024-01-20 21:00:00,1.489,1.767,0.095,0.239,0.301,1.506,5.397
2024-01-20 22:00:00,1.304,0,1.775,0.274,0.237,0.18,3.77
2024-01-20 23:00:00,1.638,0,0,0.151,0.274,0.18,2.243
2024-01-21 00:00:00,0,0,0,0,0,0.18,0.18
2024-01-21 01:00:00,0,0,0,0,0,0.18,0.18
2024-01-21 02:00:00,0,0,0,0,0,0.18,0.18
2024-01-21 03:00:00,0,0,0,0,0,0.18,0.18
2024-01-21 04:00:00,0,0.089,0,0.033,0.031,0.18,0.333
2024-01-21 05:00:00,0,1.164,1.4,0.046,0.048,0.18,2.838
2024-01-21 06:00:00,1.487,0.101,0.911,0.041,0.053,1.231,3.824
2024-01-21 07:00:00,1.365,1.719,0.095,0.048,0.059,4.628,7.914
2024-01-21 08:00:00,1.329,1.706,0,0.044,0.051,2.852,5.982
2024-01-21 09:00:00,1.093,1.677,0,0.04,0.039,2.674,5.523
2024-01-21 10:00:00,0.07,0,0,0,0,0.18,0.25
2024-01-21 11:00:00,0.073,0,0,0,0,0.18,0.253
2024-01-21 12:00:00,0.067,0,0.819,0,0,1.549,2.435
2024-01-21 13:00:00,0.049,0.235,0,0,0,2.936,3.22
2024-01-21 14:00:00,0.052,0,0,0,0,2.787,2.839
2024-01-21 15:00:00,0.065,0,0,0,0,0.18,0.245
2024-01-21 16:00:00,0.064,0,0,0,0,0.182,0.246
2024-01-21 17:00:00,0.064,0,0,0,0,0.778,0.842
2024-01-21 18:00:00,1.306,0.097,0.051,0.331,0.275,2.927,4.987
2024-01-21 19:00:00,1.511,0.079,0.099,0.294,0.343,3.435,5.761
2024-01-21 20:00:00,1.403,1.02,1.39,0.248,0.239,2.768,7.068
2024-01-21 21:00:00,1.484,0,1.373,0.242,0.263,2.561,5.923
2024-01-21 22:00:00,1.608,0.107,1.7,0.331,0.195,0.18,4.121
2024-01-21 23:00:00,1.426,0,0,0.175,0.226,0.18,2.007
2024-01-22 00:00:00,0,0,0,0,0,0.18,0.18
2024-01-22 01:00:00,0,0,0,0,0,0.18,0.18
2024-01-22 02:00:00,0,0,0,0,0,0.18,0.18
2024-01-22 03:00:00,0,0,0,0.023,0,0.18,0.203
2024-01-22 04:00:00,0,0.105,0,0.036,0.031,0.18,0.352
2024-01-22 05:00:00,0,1.352,1.265,0.055,0.049,0.18,2.901
2024-01-22 06:00:00,1.367,0.1,1.892,0.051,0.053,1.486,4.949
2024-01-22 07:00:00,1.252,1.477,0.25,0.038,0.056,2.028,5.101
2024-01-22 08:00:00,1.35,0.18,1.026,0.044,0.036,2.564,5.2
2024-01-22 09:00:00,1.087,0.059,1.558,0.041,0.049,2.705,5.499
2024-01-22 10:00:00,0,0,0,0,0,0.18,0.18
2024-01-22 11:00:00,0,0,0,0,0,0.18,0.18
2024-01-22 12:00:00,0,0,0,0,0,1.304,1.304
2024-01-22 13:00:00,0,0,0,0,0,2.717,2.717
2024-01-22 14:00:00,0,0,0,0,0,2.535,2.535
2024-01-22 15:00:00,0,0,0,0,0,0.18,0.18
2024-01-22 16:00:00,0,0,0,0,0,0.182,0.182
2024-01-22 17:00:00,0,0,0,0,0,0.804,0.804
2024-01-22 18:00:00,1.415,0.13,0,0,0,2.988,4.533
2024-01-22 19:00:00,1.211,0,0.305,0.292,0.231,2.862,4.901
2024-01-22 20:00:00,1.5,1.382,1.231,0.231,0.252,2.693,7.289
2024-01-22 21:00:00,1.533,0.068,1.147,0.226,0.25,1.554,4.778
2024-01-22 22:00:00,1.186,0.123,0.028,0.175,0.225,0.18,1.917
2024-01-22 23:00:00,0,0,0,0.258,0.174,0.18,0.612
2024-01-23 00:00:00,0,0,0,0.029,0,0.18,0.209
2024-01-23 01:00:00,0,0,0,0,0,0.18,0.18
2024-01-23 02:00:00,0,0,0,0,0,0.18,0.18
2024-01-23 03:00:00,0,0,0,0,0,0.18,0.18
2024-01-23 04:00:00,0,0.095,0,0.042,0.027,0.18,0.344
2024-01-23 05:00:00,0,1.357,1.474,0.051,0.048,0.18,3.11
2024-01-23 06:00:00,1.094,0.059,1.46,0.036,0.041,1.283,3.973
2024-01-23 07:00:00,1.189,0.104,1.163,0.055,0.035,3.289,5.835
2024-01-23 08:00:00,1.18,1.525,0.277,0.048,0.051,3.556,6.637
2024-01-23 09:00:00,1.337,0.047,0,0.04,0.036,2.534,3.994
2024-01-23 10:00:00,0,0,0,0,0,0.18,0.18
2024-01-23 11:00:00,0,0,0,0,0,0.18,0.18
2024-01-23 12:00:00,0,0,0,0,0,1.279,1.279
2024-01-23 13:00:00,0,0,0,0,0,1.578,1.578
2024-01-23 14:00:00,0,0,0,0,0,2.546,2.546
2024-01-23 15:00:00,0,0,0,0,0,0.18,0.18
2024-01-23 16:00:00,0,0,0,0,0,0.18,0.18
2024-01-23 17:00:00,0,0,0,0,0,0.829,0.829
2024-01-23 18:00:00,1.462,0,0,0,0,2.917,4.379
2024-01-23 19:00:00,1.382,0.074,0.365,0.299,0.221,2.504,4.845
2024-01-23 20:00:00,1.406,0.929,1.519,0.24,0.306,4.097,8.497
2024-01-23 21:00:00,1.49,1.961,0.078,0.25,0.225,1.521,5.525
2024-01-23 22:00:00,1.249,1.728,1.985,0.277,0.258,0.18,5.677
2024-01-23 23:00:00,0,0,0,0.239,0.235,0.18,0.654
2024-01-24 00:00:00,0,0,0,0,0,0.18,0.18
2024-01-24 01:00:00,0,0,0,0.037,0,0.18,0.217
2024-01-24 02:00:00,0,0,0,0,0,0.18,0.18
2024-01-24 03:00:00,0,0,0,0,0.034,0.18,0.214
2024-01-24 04:00:00,0,0.107,0,0.031,0.04,0.18,0.358
2024-01-24 05:00:00,0,1.565,1.44,0.046,0.044,0.18,3.275
2024-01-24 06:00:00,1.268,0.082,1.543,0.048,0.057,1.413,4.411
2024-01-24 07:00:00,1.353,0.065,0.124,0.035,0.049,3.566,5.192
2024-01-24 08:00:00,1.442,0,0.182,0.057,0.055,2.569,4.305
2024-01-24 09:00:00,1.223,1.204,1.954,0.04,0.042,3.725,8.188
2024-01-24 10:00:00,0,0.431,0.634,0,0,0.18,1.245
2024-01-24 11:00:00,0,0,0,0,0,0.18,0.18
2024-01-24 12:00:00,0,0.51,0.51,0,0,0.277,1.297
2024-01-24 13:00:00,0,0,0,0,0,2.796,2.796
2024-01-24 14:00:00,0,0,0,0,0,2.77,2.77
2024-01-24 15:00:00,0,0,0,0,0,0.18,0.18
2024-01-24 16:00:00,0,0,0,0,0,0.18,0.18
2024-01-24 17:00:00,0,0,0,0,0,0.743,0.743
2024-01-24 18:00:00,1.579,0.064,0,0,0,2.498,4.141
2024-01-24 19:00:00,1.525,0.044,0.087,0.255,0.217,2.649,4.777
2024-01-24 20:00:00,1.227,0.988,1.539,0.195,0.22,3.82,7.989
2024-01-24 21:00:00,1.626,0.191,0.925,0.326,0.336,1.761,5.165
2024-01-24 22:00:00,1.319,0.195,0.022,0.306,0.24,0.18,2.262
2024-01-24 23:00:00,0,0,0,0.199,0.273,0.18,0.652
2024-01-25 00:00:00,0,0,0,0,0,0.18,0.18
2024-01-25 01:00:00,0,0,0,0,0,0.181,0.181
2024-01-25 02:00:00,0,0,0,0,0,0.18,0.18
2024-01-25 03:00:00,0,0,0,0.023,0,0.18,0.203
2024-01-25 04:00:00,0,0.092,0,0.033,0.028,0.18,0.333
2024-01-25 05:00:00,0,0.913,1.84,0.052,0.045,0.18,3.03
2024-01-25 06:00:00,1.108,0.1,1.677,0.058,0.046,1.197,4.186
2024-01-25 07:00:00,1.065,1.732,1.214,0.049,0.04,3.25,7.35
2024-01-25 08:00:00,1.501,1.556,0,0.047,0.04,3.762,6.906
2024-01-25 09:00:00,1.373,1.444,0.234,0.06,0.046,2.58,5.737
2024-01-25 10:00:00,0,0,0,0,0,0.18,0.18
2024-01-25 11:00:00,0,0,0,0,0,0.18,0.18
2024-01-25 12:00:00,0,0,0,0,0,1.281,1.281
2024-01-25 13:00:00,0,0,0,0,0,2.622,2.622
2024-01-25 14:00:00,0,0,0,0,0,2.814,2.814
2024-01-25 15:00:00,0,0,0,0,0,0.18,0.18
2024-01-25 16:00:00,0,0,0,0,0,0.18,0.18
2024-01-25 17:00:00,0,0,0,0,0,0.807,0.807
2024-01-25 18:00:00,1.638,0.133,0,0,0,2.819,4.59
2024-01-25 19:00:00,1.204,0.083,0.101,0.237,0.232,2.856,4.713
2024-01-25 20:00:00,1.335,1.846,1.179,0.307,0.242,2.796,7.705
2024-01-25 21:00:00,1.338,0.09,0.12,0.285,0.328,1.752,3.913
2024-01-25 22:00:00,1.398,0.125,0.109,0.251,0.309,0.18,2.372
2024-01-25 23:00:00,0,0,0,0.283,0.291,0.18,0.754
2024-01-26 00:00:00,0,0,0,0,0,0.18,0.18
2024-01-26 01:00:00,0,0,0,0.032,0,0.18,0.212
2024-01-26 02:00:00,0,0,0,0,0,0.181,0.181
2024-01-26 03:00:00,0,0,0,0,0,0.18,0.18
2024-01-26 04:00:00,0,0,0,0.033,0.04,0.18,0.253
2024-01-26 05:00:00,0,1.049,1.6,0.045,0.045,0.18,2.919
2024-01-26 06:00:00,1.254,0.078,1.362,0.049,0.046,1.344,4.133
2024-01-26 07:00:00,1.342,1.764,1.965,0.055,0.04,3.452,8.618
2024-01-26 08:00:00,1.108,0.204,0,0.044,0.046,4.24,5.642
2024-01-26 09:00:00,1.233,1.045,0.069,0.051,0.049,2.652,5.099
2024-01-26 10:00:00,0,0,0,0,0,0.18,0.18
2024-01-26 11:00:00,0,0,0,0,0,0.18,0.18
2024-01-26 12:00:00,0,0,0,0,0,1.427,1.427
2024-01-26 13:00:00,0,0,0,0,0,3.017,3.017
2024-01-26 14:00:00,0,0,0,0,0,2.647,2.647
2024-01-26 15:00:00,0,0,0,0,0,0.18,0.18
2024-01-26 16:00:00,0,0,0,0,0,0.18,0.18
2024-01-26 17:00:00,0,0,0,0,0,0.77,0.77
2024-01-26 18:00:00,1.235,0,0,0,0,2.763,3.998
2024-01-26 19:00:00,1.63,0.058,0.101,0.249,0.313,2.452,4.803
2024-01-26 20:00:00,1.484,1.793,1.883,0.234,0.32,1.551,7.265
2024-01-26 21:00:00,1.688,0.289,0.088,0.259,0.235,1.601,4.16
2024-01-26 22:00:00,1.42,0.113,0.107,0.214,0.222,0.18,2.256
2024-01-26 23:00:00,0,0,0,0.286,0.231,0.18,0.697
2024-01-27 00:00:00,0,0,0,0,0,0.18,0.18
2024-01-27 01:00:00,0,0,0,0,0,0.18,0.18
2024-01-27 02:00:00,0,0,0,0,0,0.181,0.181
2024-01-27 03:00:00,0,0,0,0,0,0.18,0.18
2024-01-27 04:00:00,0,0.074,0,0.031,0.033,0.18,0.318
2024-01-27 05:00:00,0,1.682,0.959,0.046,0.051,0.18,2.918
2024-01-27 06:00:00,1.074,1.686,1.357,0.042,0.041,1.495,5.695
2024-01-27 07:00:00,1.054,0.063,0.07,0.043,0.05,3.526,4.806
2024-01-27 08:00:00,1.38,0.187,1.513,0.055,0.059,2.512,5.706
2024-01-27 09:00:00,1.259,1.693,2.114,0.048,0.051,3.736,8.901
2024-01-27 10:00:00,0.054,0,0.542,0,0,0.18,0.776
2024-01-27 11:00:00,0.063,0.782,0.205,0,0,0.18,1.23
2024-01-27 12:00:00,0.037,0.607,0,0,0,1.363,2.007
2024-01-27 13:00:00,0.036,0.135,0,0,0,2.889,3.06
2024-01-27 14:00:00,0.071,0,0,0,0,2.747,2.818
2024-01-27 15:00:00,0.072,0.169,0,0,0,0.18,0.421
2024-01-27 16:00:00,0.067,0,0.023,0,0,0.18,0.27
2024-01-27 17:00:00,0.075,0,0,0,0,0.818,0.893
2024-01-27 18:00:00,1.684,0.055,0.091,0.209,0.278,2.708,5.025
2024-01-27 19:00:00,1.138,0.096,0.093,0.233,0.235,2.724,4.519
2024-01-27 20:00:00,1.363,1.883,1.221,0.212,0.191,1.808,6.678
2024-01-27 21:00:00,1.361,1.275,1.301,0.255,0.225,1.644,6.061
2024-01-27 22:00:00,1.474,0.091,1.328,0.185,0.208,0.18,3.466
2024-01-27 23:00:00,1.665,0,0,0.234,0.215,0.18,2.294
2024-01-28 00:00:00,0,0,0,0.029,0,0.18,0.209
2024-01-28 01:00:00,0,0,0,0,0,0.18,0.18
2024-01-28 02:00:00,0,0,0,0,0,0.18,0.18
2024-01-28 03:00:00,0,0,0,0,0,0.18,0.18
2024-01-28 04:00:00,0,0.084,0,0.033,0.03,0.18,0.327
2024-01-28 05:00:00,0,1.457,0.993,0.038,0.056,0.18,2.724
2024-01-28 06:00:00,1.043,0.09,1.402,0.038,0.042,1.195,3.81
2024-01-28 07:00:00,1.444,0.131,0.088,0.05,0.037,3.28,5.03
2024-01-28 08:00:00,1.162,0.052,0.051,0.056,0.046,2.615,3.982
2024-01-28 09:00:00,1.436,1.266,0,0.052,0.045,2.927,5.726
2024-01-28 10:00:00,0.051,0.65,0,0,0,0.18,0.881
2024-01-28 11:00:00,0.069,0,0.697,0,0,0.18,0.946
2024-01-28 12:00:00,0.039,0.201,0,0,0,1.325,1.565
2024-01-28 13:00:00,0.041,0.176,0,0,0,2.563,2.78
2024-01-28 14:00:00,0.035,0.204,0,0,0,2.62,2.859
2024-01-28 15:00:00,0.071,0,0,0,0.035,0.18,0.286
2024-01-28 16:00:00,0.04,0,0,0,0.037,0.18,0.257
2024-01-28 17:00:00,0.065,0,0,0,0,0.8,0.865
2024-01-28 18:00:00,1.452,0.226,0.334,0.322,0.227,2.797,5.358
2024-01-28 19:00:00,1.636,0.089,0.326,0.252,0.287,2.863,5.453
2024-01-28 20:00:00,1.556,1.078,1.364,0.292,0.277,3.817,8.384
2024-01-28 21:00:00,1.672,0.139,0.236,0.262,0.294,0.18,2.783
2024-01-28 22:00:00,1.374,1.708,0.088,0.331,0.284,0.18,3.965
2024-01-28 23:00:00,1.336,0,0,0.228,0.3,0.18,2.044
2024-01-29 00:00:00,0,0,0,0.039,0,0.18,0.219
2024-01-29 01:00:00,0,0,0,0,0,0.18,0.18
2024-01-29 02:00:00,0,0,0,0,0,0.18,0.18
2024-01-29 03:00:00,0,0,0,0,0,0.18,0.18
2024-01-29 04:00:00,0,0.1,0,0.023,0.027,0.18,0.33
2024-01-29 05:00:00,0,1.083,1.216,0.056,0.037,0.18,2.572
2024-01-29 06:00:00,1.429,0.28,0.102,0.046,0.044,1.449,3.35
2024-01-29 07:00:00,1.296,1.017,0.113,0.045,0.057,4.187,6.715
2024-01-29 08:00:00,1.101,1.873,0.236,0.042,0.058,2.977,6.287
2024-01-29 09:00:00,1.018,0,0.976,0.058,0.05,2.531,4.633
2024-01-29 10:00:00,0,0,0,0,0,0.18,0.18
2024-01-29 11:00:00,0,0,0,0,0,0.18,0.18
2024-01-29 12:00:00,0,0,0,0,0,1.526,1.526
2024-01-29 13:00:00,0,0,0,0,0,2.59,2.59
2024-01-29 14:00:00,0,0,0,0,0,2.851,2.851
2024-01-29 15:00:00,0,0,0,0,0,0.18,0.18
2024-01-29 16:00:00,0,0,0,0,0,0.18,0.18
2024-01-29 17:00:00,0,0,0,0,0,0.874,0.874
2024-01-29 18:00:00,1.314,0.118,0,0,0,2.848,4.28
2024-01-29 19:00:00,1.455,0.067,0.109,0.33,0.232,2.666,4.859
2024-01-29 20:00:00,1.508,1.29,1.198,0.314,0.311,2.916,7.537
2024-01-29 21:00:00,1.443,0.055,0.271,0.306,0.208,1.799,4.082
2024-01-29 22:00:00,1.493,1.287,0.087,0.323,0.306,0.18,3.676
2024-01-29 23:00:00,0,0,0,0.22,0.225,0.18,0.625
2024-01-30 00:00:00,0,0,0,0.023,0.025,0.18,0.228
2024-01-30 01:00:00,0,0,0,0,0.031,0.18,0.211
2024-01-30 02:00:00,0,0,0,0,0,0.18,0.18
2024-01-30 03:00:00,0,0,0,0,0,0.18,0.18
2024-01-30 04:00:00,0,0,0,0.026,0.042,0.18,0.248
2024-01-30 05:00:00,0,1.72,1.554,0.047,0.054,0.18,3.555
2024-01-30 06:00:00,1.086,0.082,1.385,0.047,0.049,1.447,4.096
2024-01-30 07:00:00,1.253,0.034,0.226,0.048,0.043,3.327,4.931
2024-01-30 08:00:00,1.011,0.951,0,0.056,0.036,2.902,4.956
2024-01-30 09:00:00,1.245,0,1.702,0.041,0.048,2.501,5.537
2024-01-30 10:00:00,0,0,0,0,0,0.18,0.18
2024-01-30 11:00:00,0,0,0,0,0,0.18,0.18
2024-01-30 12:00:00,0,0,0,0,0,1.294,1.294
2024-01-30 13:00:00,0,0,0,0,0,2.801,2.801
2024-01-30 14:00:00,0,0,0,0,0,2.668,2.668
2024-01-30 15:00:00,0,0,0,0,0,0.18,0.18
2024-01-30 16:00:00,0,0,0,0,0,0.18,0.18
2024-01-30 17:00:00,0,0,0,0,0,0.875,0.875
2024-01-30 18:00:00,1.399,0.124,0,0,0,2.693,4.216
2024-01-30 19:00:00,1.44,0.127,0.102,0.242,0.194,2.702,4.807
2024-01-30 20:00:00,1.339,1.834,1.58,0.222,0.191,3.01,8.176
2024-01-30 21:00:00,1.755,0.06,0.34,0.334,0.279,2.332,5.1
2024-01-30 22:00:00,1.412,0.084,0.025,0.233,0.294,0.18,2.228
2024-01-30 23:00:00,0,0,0,0.176,0.165,0.18,0.521
2024-01-31 00:00:00,0,0,0,0,0,0.18,0.18
2024-01-31 01:00:00,0,0,0,0,0.026,0.18,0.206
2024-01-31 02:00:00,0,0,0,0,0.025,0.18,0.205
2024-01-31 03:00:00,0,0,0,0,0,0.18,0.18
2024-01-31 04:00:00,0,0.087,0,0.046,0.038,0.18,0.351
2024-01-31 05:00:00,0,1.243,1.633,0.035,0.056,0.18,3.147
2024-01-31 06:00:00,1.418,1.477,1.596,0.042,0.042,0.18,4.755
2024-01-31 07:00:00,1.048,0.123,0.098,0.039,0.043,2.986,4.337
2024-01-31 08:00:00,1.202,1.249,0.039,0.057,0.05,2.561,5.158
2024-01-31 09:00:00,1.382,1.643,2.095,0.042,0.041,2.85,8.053
2024-01-31 10:00:00,0,0,0,0,0,0.18,0.18
2024-01-31 11:00:00,0,0.687,0,0,0,0.18,0.867
2024-01-31 12:00:00,0,0,0,0,0,1.485,1.485
2024-01-31 13:00:00,0,0,0,0,0,2.478,2.478
2024-01-31 14:00:00,0,0,0,0,0,2.533,2.533
2024-01-31 15:00:00,0,0,0,0,0,0.18,0.18
2024-01-31 16:00:00,0,0,0,0,0,0.182,0.182
2024-01-31 17:00:00,0,0,0,0,0,0.798,0.798
2024-01-31 18:00:00,1.52,0.099,0,0,0,2.658,4.277
2024-01-31 19:00:00,1.686,0.324,0.089,0.209,0.327,2.531,5.166
2024-01-31 20:00:00,1.662,1.973,1.772,0.281,0.283,2.661,8.632
2024-01-31 21:00:00,1.7,1.141,0.204,0.194,0.325,2.901,6.465
2024-01-31 22:00:00,1.267,1.149,0.061,0.289,0.275,0.18,3.221
2024-01-31 23:00:00,0,0,0,0.188,0.185,0.18,0.553
2024-02-01 00:00:00,0,0,0,0.079,0.109,0.18,0.368
2024-02-01 01:00:00,0,0,0,0.052,0.039,0.18,0.271
2024-02-01 02:00:00,0,0,0,0.039,0.036,0.18,0.255
2024-02-01 03:00:00,0,0,0,0.123,0.055,0.18,0.358
2024-02-01 04:00:00,0,0.12,0,0.115,0.09,0.18,0.505
2024-02-01 05:00:00,0,1.218,1.797,0.127,0.117,0.18,3.439
2024-02-01 06:00:00,1.027,0.116,1.749,0.095,0.134,1.225,4.346
2024-02-01 07:00:00,1.292,0.103,0.118,0.103,0.107,4.137,5.86
2024-02-01 08:00:00,1.178,0.266,0,0.136,0.111,2.735,4.426
2024-02-01 09:00:00,1.319,0,1.452,0.1,0.109,3.823,6.803
2024-02-01 10:00:00,0,0,0,0,0,0.18,0.18
2024-02-01 11:00:00,0,0,0,0,0,0.18,0.18
2024-02-01 12:00:00,0,0,0,0,0,1.399,1.399
2024-02-01 13:00:00,0,0,0,0,0,2.751,2.751
2024-02-01 14:00:00,0,0,0,0,0,2.578,2.578
2024-02-01 15:00:00,0,0,0,0,0,0.18,0.18
2024-02-01 16:00:00,0,0,0,0,0,0.18,0.18
2024-02-01 17:00:00,0,0,0,0,0,0.752,0.752
2024-02-01 18:00:00,1.245,0.126,0,0,0,2.605,3.976
2024-02-01 19:00:00,1.689,0.105,0.291,0.359,0.261,3.917,6.622
2024-02-01 20:00:00,1.243,0.849,1.818,0.35,0.222,1.517,5.999
2024-02-01 21:00:00,1.567,1.8,0.065,0.232,0.401,1.43,5.495
2024-02-01 22:00:00,1.273,1.533,1.542,0.254,0.301,0.18,5.083
2024-02-01 23:00:00,0,0,0,0.362,0.342,0.18,0.884
2024-02-02 00:00:00,0,0,0,0.061,0.089,0.18,0.33
2024-02-02 01:00:00,0,0,0,0.05,0.129,0.18,0.359
2024-02-02 02:00:00,0,0,0,0.068,0.055,0.18,0.303
2024-02-02 03:00:00,0,0,0,0.069,0.025,0.181,0.275
2024-02-02 04:00:00,0,0.098,0,0.091,0.061,0.18,0.43
2024-02-02 05:00:00,0,1.018,1.791,0.125,0.152,0.18,3.266
2024-02-02 06:00:00,1.036,0.3,0.088,0.111,0.104,1.236,2.875
